aug_val_loss: [1.6639890670776367, 1.0045803785324097, 0.8878813982009888, 1.0842061042785645, 0.7302982211112976, 0.6724189519882202, 0.7832685708999634, 0.8248935341835022, 0.6995294690132141, 0.9068996906280518, 0.7357209920883179, 0.772746741771698, 0.8588983416557312, 0.7435446977615356, 0.7170867323875427, 0.8930531144142151, 0.7567628026008606, 0.6200494170188904, 0.5727860927581787, 0.8400521874427795]
aug_val_acc: [0.46863844990730286, 0.6223865151405334, 0.6511983871459961, 0.6496685147285461, 0.7264150977134705, 0.7496175169944763, 0.7001529932022095, 0.6779704093933105, 0.7480877041816711, 0.6807751059532166, 0.7208057045936584, 0.7366139888763428, 0.686894416809082, 0.721570611000061, 0.729984700679779, 0.68281489610672, 0.729984700679779, 0.7804691195487976, 0.7876083850860596, 0.7210606932640076]
aug_train_smooth_loss: [1.2522019147872925, 0.8442625403404236, 0.7411236763000488, 0.6927047967910767, 0.6768683195114136, 0.6467489004135132, 0.6339564323425293, 0.6192782521247864, 0.60930997133255, 0.6030876040458679, 0.5912905335426331, 0.582405149936676, 0.5799487233161926, 0.5690973401069641, 0.5664665699005127, 0.5603009462356567, 0.5558974742889404, 0.5483840703964233, 0.548839807510376, 0.5418325662612915]
aug_train_smooth_acc: [0.5303493738174438, 0.6889824271202087, 0.7273017168045044, 0.7454093098640442, 0.7471945881843567, 0.7614129185676575, 0.7685539126396179, 0.7716143727302551, 0.7733996510505676, 0.7742922902107239, 0.7811145186424255, 0.7869166135787964, 0.7858327031135559, 0.7878729701042175, 0.7883830666542053, 0.7941851615905762, 0.7960979342460632, 0.7941213846206665, 0.7988395690917969, 0.8036853075027466]
aug_val_smooth_loss: [1.6184355020523071, 0.9821145534515381, 0.8878360986709595, 0.8208656311035156, 0.75062495470047, 0.6971203684806824, 0.909845769405365, 0.9895896911621094, 0.7102479338645935, 0.916692316532135, 0.6547862887382507, 0.757538914680481, 0.6000075936317444, 0.6253230571746826, 0.7155169248580933, 0.6096805930137634, 0.5958067178726196, 0.574447751045227, 0.6641295552253723, 0.6958445310592651]
aug_val_smooth_acc: [0.42937275767326355, 0.6387047171592712, 0.6631820201873779, 0.6820499897003174, 0.7264150977134705, 0.7343192100524902, 0.6766955852508545, 0.6068332195281982, 0.7302396893501282, 0.6723610162734985, 0.7651708126068115, 0.7083120942115784, 0.7743498086929321, 0.7661907076835632, 0.7368689179420471, 0.7748597860336304, 0.7804691195487976, 0.7891381978988647, 0.7644059062004089, 0.7514023184776306]
galaxy10_train_loss: [1.5859155654907227, 1.2284489870071411, 1.1006842851638794, 0.9901077747344971, 0.9438396692276001, 0.9115869998931885, 0.8915235996246338, 0.8721902370452881, 0.8042478561401367, 0.7785926461219788, 0.7634562849998474, 0.7169643044471741, 0.69465172290802, 0.6726613640785217, 0.6518362164497375, 0.647281289100647, 0.6379478573799133, 0.6378222703933716, 0.6273536682128906, 0.6230409741401672]
galaxy10_train_acc: [0.3737500011920929, 0.5531818270683289, 0.614034116268158, 0.6584659218788147, 0.6782386302947998, 0.691193163394928, 0.6966477036476135, 0.7042613625526428, 0.7323295474052429, 0.7466477155685425, 0.7491477131843567, 0.7659659385681152, 0.7777841091156006, 0.7835227251052856, 0.7931249737739563, 0.7952840924263, 0.7988636493682861, 0.7993181943893433, 0.803579568862915, 0.8047159314155579]
galaxy10_val_loss: [1.2786425352096558, 1.0255162715911865, 1.0556540489196777, 0.923598051071167, 0.8491588830947876, 0.8340494632720947, 0.8092294335365295, 0.8311598896980286, 0.7849708199501038, 0.7738991975784302, 0.7890685796737671, 0.762406051158905, 0.7708180546760559, 0.7679184675216675, 0.756068229675293, 0.7575072646141052, 0.7544364333152771, 0.7567862272262573, 0.7550114393234253, 0.7557550072669983]
galaxy10_val_acc: [0.5197916626930237, 0.6473958492279053, 0.643750011920929, 0.6869791746139526, 0.7348958253860474, 0.7322916388511658, 0.7427083253860474, 0.7317708134651184, 0.7489583492279053, 0.7567708492279053, 0.754687488079071, 0.7640625238418579, 0.7593749761581421, 0.7557291388511658, 0.7619791626930237, 0.7671874761581421, 0.7708333134651184, 0.7682291865348816, 0.7651041746139526, 0.760937511920929]
